stop_id,stop_name,stop_lat,stop_lon
"de:14522:60038:0:BS","Taura, Rathaus","50.9186871260746","12.8411205442323"
"de:14522:60039:0:BN","Köthensdorf-Reitzenhain, Ortseingang","50.9067192813796","12.8626711279013"
"de:14522:60039:0:BS","Köthensdorf-Reitzenhain, Ortseingang","50.906673964241","12.8625902795257"
"de:14522:60040:0:BO","Köthensdorf-Reitzenhain, Rathaus","50.9082657022984","12.8686269582359"
"de:14522:60040:0:BW","Köthensdorf-Reitzenhain, Rathaus","50.9082657022984","12.8685910256245"
"de:14522:60041:0:BO","Köthensdorf-Reitzenhain, Gh","50.9085262663336","12.8740976983169"
"de:14522:60041:0:BW","Köthensdorf-Reitzenhain, Gh","50.9084979442265","12.8743043108323"
"de:14522:60042:0:BO","Köthensdorf-Reitzenhain, Siedlung","50.9114037025983","12.8847696838937"
"de:14522:60042:0:BW","Köthensdorf-Reitzenhain, Siedlung","50.9113697181686","12.8845451050727"
"de:14522:60043:0:BO","Köthensdorf-Reitzenhain, Doppelmoppel","50.9146037918714","12.8897104179571"
"de:14522:60043:0:BW","Köthensdorf-Reitzenhain, Doppelmoppel","50.9140714028966","12.8878239558602"
"de:14522:60045:1:1","Frankenberg (Sachs)","50.9112564365573","13.0432774157987"
"de:14522:60045:1:2","Frankenberg (Sachs)","50.9112281161114","13.0432774157987"
"de:14522:60045:2:BO1","Frankenberg, Bahnhof","50.910627718603","13.0421455385405"
"de:14522:60045:2:BO2","Frankenberg, Bahnhof","50.9104521291888","13.0419209597195"
"de:14522:60045:2:BO3","Frankenberg, Bahnhof","50.9103784947211","13.041723330357"
"de:14522:60045:2:BO4","Frankenberg, Bahnhof","50.910627718603","13.0418850271081"
"de:14522:60046:0:BO","Frankenberg, Humboldtstr","50.9128763373809","13.0339618863011"
"de:14522:60046:0:BW1","Frankenberg, Humboldtstr","50.9128989929367","13.0341864651221"
"de:14522:60046:0:BW2","Frankenberg, Humboldtstr","50.9129216484814","13.0337462906329"
"de:14522:60047:0:BO","Frankenberg, Försterei","50.9262581859323","13.0531409176197"
"de:14522:60047:0:BW","Frankenberg, Försterei","50.9262978217471","13.0528714230344"
"de:14522:60048:0:BN","Dittersbach, Gh Drei Rosen","50.9328882218231","13.065950893573"
"de:14522:60048:0:BS","Dittersbach, Gh Drei Rosen","50.9329844664523","13.0659958093372"
"de:14522:60049:0:BN","Gersdorf, Wartehalle","50.9541760787809","13.0785273075525"
"de:14522:60049:0:BS","Gersdorf, Wartehalle","50.9542043730867","13.078383577107"
"de:14522:60050:1:1","Hainichen","50.9676478781697","13.1190413268719"
"de:14522:60050:2:BS1","Hainichen, Bahnhof","50.9670086076496","13.1189964111077"
"de:14522:60050:2:BS2","Hainichen, Bahnhof","50.9672122700091","13.1190413268719"
